MEC_CO_ENTIDADE,MEC_CO_UF,MEC_CO_MUNICIPIO,MEC_NO_ENTIDADE,MEC_NU_ANO_CENSO,MEC_TP_SITUACAO_FUNCIONAMENTO,MEC_TP_DEPENDENCIA,MEC_TP_LOCALIZACAO,MEC_TP_LOCALIZACAO_DIFERENCIADA,MEC_TP_CATEGORIA_ESCOLA_PRIVADA,MEC_DT_ANO_LETIVO_INICIO,MEC_DT_ANO_LETIVO_TERMINO,MEC_IN_REGULAR,MEC_IN_EJA,MEC_IN_PROFISSIONALIZANTE,MEC_IN_ESPECIAL_EXCLUSIVA,MEC_IN_COMUM_CRECHE,MEC_IN_COMUM_PRE,MEC_IN_COMUM_FUND_AI,MEC_IN_COMUM_FUND_AF,MEC_IN_COMUM_MEDIO_MEDIO,MEC_IN_COMUM_MEDIO_INTEGRADO,MEC_IN_COMUM_MEDIO_NORMAL
52097374,52,5220454,NUCLEO DE FORMACAO PROFISSIONAL SENAI SENADOR CANEDO,2018,1,4,1,0,1,22/01/2018,18/12/2018,0,0,1,0,0,0,0,0,0,0,0
52097382,52,5208707,ESCOLA FUNDAMENTO TOTAL,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52097390,52,5208707,ESCOLA EVANGELICA LUZ DO SABER,2018,1,4,1,0,1,16/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52046109,52,5206206,ESCOLA PEDACINHO DO PARAISO,2018,3,4,1,,,,,,,,,,,,,,,
52101410,52,5215603,ESC MUL VAO DOS ANGICOS,2018,3,3,2,,,,,,,,,,,,,,,
52097897,52,5217609,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SONHO DE CRIANCA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097919,52,5204003,ESCOLA MUNICIPAL JESUINO TORRES,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52097927,52,5220603,ESCOLA AMERICANO DO BRASIL,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,1,0,0,0
52097935,52,5203500,ESCOLA MUNICIPAL JOSE FRANCISCO DE MELO - ZE BORRACHEIRO,2018,1,3,1,0,,23/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52097943,52,5200555,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA ANGELICA GONCALVES,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097960,52,5206206,CENTRO DE EDUCACAO INFANTIL CIRANDINHA,2018,1,4,1,0,4,29/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097978,52,5206206,CENTRO DE EDUCACAO INFANTIL LUISA POVOLO,2018,1,4,1,0,4,29/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097986,52,5206206,CENTRO DE EDUCACAO INFANTIL EDUCANDARIO ESPIRITA ANALIA FRANCO,2018,1,4,1,0,4,29/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097994,52,5206206,CENTRO DE EDUCACAO INFANTIL SAO SEBASTIAO,2018,1,4,1,0,4,29/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098028,52,5221858,ASSOCIACAO BENEFICENTE CRECHE COMUNITARIA PARAISO DOS SONHOS,2018,1,4,1,0,4,15/01/2018,14/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098036,52,5215231,ESCOLA RAIO DE SOL,2018,1,4,1,0,1,05/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52098052,52,5201454,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA JOANA ROSA DA COSTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098060,52,5211909,ESCOLA MUNICIPAL ZILAH AMORIM CARVALHO VIEIRA,2018,1,3,1,0,,01/01/2018,31/12/2018,1,0,0,0,0,1,1,0,0,0,0
52098079,52,5211909,CASA DA CRIANCA AMOR E ARTE,2018,1,4,1,0,1,08/01/2018,31/12/2018,0,0,0,0,0,0,0,0,0,0,0
52008789,52,5214606,ESC MUL AVELINO LOURENCO DE GOUVEIA,2018,3,3,2,,,,,,,,,,,,,,,
52098575,52,5221858,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JANETE DOS SANTOS CARDOSO,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098583,52,5201405,ESCOLA SESI DOUTOR CELSO CHARURI,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,0,0,0,0,1,0,0
52098591,52,5217302,ESCOLA PIRENEUS LTDA,2018,1,4,1,0,1,22/01/2018,17/12/2018,1,0,0,0,1,1,1,0,0,0,0
52098605,52,5207402,CRECHE MUNICIPAL CAIRO TASSARA,2018,1,3,1,0,,20/01/2018,31/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098621,52,5218805,ESCOLA SESI RIO VERDE,2018,1,4,1,0,1,01/06/2017,30/05/2018,1,1,0,0,0,0,0,0,1,0,0
52098656,52,5201108,ESCOLA MEU SEGUNDO LAR,2018,1,4,1,0,1,22/01/2018,17/12/2018,1,0,0,0,0,1,1,0,0,0,0
52098664,52,5203203,ESCOLA SESI BARRO ALTO,2018,1,4,1,0,1,02/01/2018,28/12/2018,0,1,0,0,0,0,0,0,0,0,0
52098680,52,5208707,CENTRO DE FORMACAO INFANTIL TRILHANDO O FUTURO,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52098702,52,5201405,ESCOLA SENAI DOUTOR CELSO CHARURI,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,1,0,0,0,0,0,0,1,0
52098710,52,5218508,UNIDADE INTEGRADA SESI SENAI QUIRINOPOLIS,2018,1,4,2,0,1,29/01/2018,20/12/2018,0,0,1,0,0,0,0,0,0,0,0
52098729,52,5208707,CEI JULIANA PIRES,2018,1,3,1,0,,17/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098737,52,5208707,CMEI MINERVINA MARIA DE SOUSA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098745,52,5208707,CMEI VALE DOS SONHOS,2018,1,3,1,0,,22/01/2018,20/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098753,52,5208707,CMEI REAL CONQUISTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52014258,52,5220009,ESC MUL RURAL ENS FUND FAZ MUTUCA,2018,3,3,2,,,,,,,,,,,,,,,
52288358,52,5201405,COLEGIO ABSOLUTO,2018,1,4,1,0,1,24/01/2018,21/12/2018,1,0,0,0,0,1,1,1,1,0,0
52290352,52,5208707,COLEGIO EINSTEIN,2018,1,4,1,0,1,30/01/2018,21/12/2018,1,0,0,0,0,0,0,0,1,0,0
52029948,52,5220108,COLEGIO DOM PEDRO I,2018,2,4,1,,,,,,,,,,,,,,,
52012190,52,5221601,ESC MUL SANTA LUZIA,2018,3,3,2,,,,,,,,,,,,,,,
52013200,52,5205307,ESC MUL VAZANTAO,2018,2,3,2,,,,,,,,,,,,,,,
52074773,52,5215009,ESCOLA CAMINHO DO SABER,2018,3,4,1,,,,,,,,,,,,,,,
52091287,52,5208707,ESCOLA APRENDENDO A VIVER PARA O FUTURO LTDA,2018,3,4,1,,,,,,,,,,,,,,,
52059367,52,5211503,COLEGIO PARANAIBA,2018,3,4,1,,,,,,,,,,,,,,,
52044785,52,5205513,ESCOLA MUNICIPAL LINHARES,2018,2,3,2,,,,,,,,,,,,,,,
52092755,52,5201405,COLEGIO EXPOCURSOS,2018,2,4,1,,,,,,,,,,,,,,,
52012239,52,5221601,ESC MUL SANTA CRUZ,2018,3,3,2,,,,,,,,,,,,,,,
52080625,52,5208707,COLEGIO SAO DOMINGOS,2018,3,4,1,,,,,,,,,,,,,,,
52086801,52,5208707,ESCOLA CULTURA ARTE E VIDA,2018,3,4,1,,,,,,,,,,,,,,,
52002292,52,5207535,ESC MUL JOSE ANTONIO,2018,3,3,2,,,,,,,,,,,,,,,
52010244,52,5214879,ESC MUL MARTINS SOARES BATISTA,2018,3,3,2,,,,,,,,,,,,,,,
52049396,52,5213053,ESC MUL ENGENHO VELHO,2018,3,3,2,,,,,,,,,,,,,,,
52090329,52,5213509,ESC MUL CONTENDAS,2018,3,3,2,,,,,,,,,,,,,,,
52061078,52,5217104,ESCOLA ESTADUAL JUSCELINO KUBITSCHEK DE OLIVEIRA,2018,3,2,1,,,,,,,,,,,,,,,
52072126,52,5210109,PRE ESC MUL VILA DOMINGUES,2018,3,3,1,,,,,,,,,,,,,,,
52076555,52,5204003,ESC MUL PROJETO DEGRAU,2018,2,3,1,,,,,,,,,,,,,,,
52021688,52,5201108,ESCOLA FONTE DO SABER,2018,2,4,1,,,,,,,,,,,,,,,
52101606,52,5215603,ESC MUL JOAQUIM ALVES DA SILVA,2018,3,3,2,,,,,,,,,,,,,,,
52043053,52,5220686,ESC MUL INFANCIA FELIZ,2018,2,3,2,,,,,,,,,,,,,,,
52073041,52,5213756,ESC MUL ANTENOR SIMAO CRUVINEL,2018,2,3,2,,,,,,,,,,,,,,,
52027430,52,5210208,ESC MUL PROF VILMA BATISTA TEIXEIRA,2018,2,3,2,,,,,,,,,,,,,,,
52078418,52,5218805,ESCOLA PASSINHOS DO SABER,2018,2,4,1,,,,,,,,,,,,,,,
52034470,52,5208707,COLEGIO PARAISO CULTURAL,2018,3,4,1,,,,,,,,,,,,,,,
52002055,52,5203807,ESC MUL RURAL DE CICERLANDIA,2018,2,3,2,,,,,,,,,,,,,,,
52114600,52,5205497,ESCOLA DOM SUPREMO,2018,2,4,1,,,,,,,,,,,,,,,
52054128,52,5218102,ESC MUL ELIEZER RODRIGUES PEREIRA,2018,3,3,2,,,,,,,,,,,,,,,
52052249,52,5204409,ESC MUL SEBASTIAO CAMILO CRUVINEL,2018,2,3,2,,,,,,,,,,,,,,,
52043231,52,5200100,ESCOLA MUNICIPAL SERENATA,2018,2,3,2,,,,,,,,,,,,,,,
52080218,52,5208707,CENTRO DE EDUCACAO INFANTIL MENINO JESUS,2018,2,4,1,,,,,,,,,,,,,,,
52041654,52,5209903,ESC MUL VER JOSE ABADIA VIEIRA DE MELO,2018,2,3,2,,,,,,,,,,,,,,,
52102505,52,5209101,TIA MABIA CENTRO EDUCACIONAL EIRELI - ME,2018,3,4,1,,,,,,,,,,,,,,,
52040895,52,5207907,ESC MUL PINDAIBAL II,2018,2,3,2,,,,,,,,,,,,,,,
52002322,52,5207535,ESC MUL MESSIAS MENDES,2018,3,3,2,,,,,,,,,,,,,,,
52034062,52,5208707,COLEGIO SIGMA LTDA,2018,3,4,1,,,,,,,,,,,,,,,
52015050,52,5205000,ESC MUL MIGUEL AUGUSTO DE FARIA,2018,3,3,2,,,,,,,,,,,,,,,
52270360,52,5209200,CENTRO EDUCACIONAL LUCAS QUEIROZ,2018,2,4,1,,,,,,,,,,,,,,,
52085970,52,5219753,ESCOLA SOL NASCENTE,2018,2,4,1,,,,,,,,,,,,,,,
52028038,52,5215207,ESCOLA ESTADUAL TANCREDO DE ALMEIDA NEVES,2018,2,2,1,,,,,,,,,,,,,,,
52088235,52,5208707,ESCOLA AME DO BRASIL,2018,3,4,1,,,,,,,,,,,,,,,
52033988,52,5208707,COLEGIO ESTADUAL PARQUE AMAZONIA,2018,3,2,1,,,,,,,,,,,,,,,
52011836,52,5221601,ESC EST CARLOS OLIVEIRA E SILVA,2018,2,2,1,,,,,,,,,,,,,,,
52076172,52,5208707,COLEGIO MEGA EDUC,2018,2,4,1,,,,,,,,,,,,,,,
52201350,52,5201405,COLEGIO CLAUDIO DE CASTRO,2018,3,4,1,,,,,,,,,,,,,,,
52012980,52,5205307,ESC MUL FAZENDA FRANCES,2018,2,3,2,,,,,,,,,,,,,,,
52085155,52,5205307,ESC MUL OURO NEGRO,2018,2,3,2,,,,,,,,,,,,,,,
52261360,52,5208707,ESCOLA CORBA,2018,1,4,1,0,1,29/01/2018,07/12/2018,1,0,0,0,1,1,1,0,0,0,0
52261379,52,5203203,ESCOLA MUNICIPAL PROFESSORA MARIA SIQUEIRA PINTO,2018,1,3,1,0,,17/01/2018,18/12/2018,1,0,0,0,0,1,1,0,0,0,0
52261387,52,5221403,ESCOLA EDUCART,2018,1,4,1,0,1,29/01/2018,21/12/2018,1,0,0,0,1,1,1,1,0,0,0
52262359,52,5205109,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA RUTH SILVA,2018,1,3,1,0,,15/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52262367,52,5206206,COLEGIO JEAN PIAGET,2018,1,4,1,0,1,05/02/2018,14/12/2018,1,0,0,0,1,1,1,1,1,0,0
52263355,52,5218805,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA IRACEMA VELASCO,2018,1,3,1,0,,15/01/2018,18/12/2018,1,0,0,0,0,1,0,0,0,0,0
52264351,52,5208806,ESCOLA DEGRAUS DO FUTURO,2018,1,4,1,0,1,17/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52264360,52,5208707,CENTRO DE CAPACITACAO DE PROFISSIONAIS DA EDUCACAO E DE ATENDIMENTO AS PESSOAS COM SURDEZ - CAS,2018,1,2,1,0,,22/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52264378,52,5211206,CRECHE MUNICIPAL CRIANCA CIDADA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52264394,52,5208707,CENTRO MUNICIPAL DE APOIO A INCLUSAO BRASIL DI RAMOS CAIADO,2018,1,3,1,0,,22/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52264408,52,5208707,ESCOLA MUNICIPAL GRANDE RETIRO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52264416,52,5208707,ESCOLA MUNICIPAL BUENA VISTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52264424,52,5208707,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JARDIM COLORADO,2018,1,3,1,0,,17/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52017389,52,5210901,ESC ISOLADA APARECIDA DE GOIAS,2018,3,3,2,,,,,,,,,,,,,,,
52126218,52,5201108,ESCOLA PRESBITERIANA RENOVADA,2018,2,3,1,,,,,,,,,,,,,,,
52264432,52,5208707,ESCOLA MUNICIPAL DE TEMPO INTEGRAL JARDIM NOVO MUNDO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52088677,52,5218904,ESCOLA INFANTIL PEDACINHO DO CEU,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52088715,52,5216809,ESCOLA MUNICIPAL MARIA VIEIRA DE LIMA,2018,1,3,1,0,,16/01/2018,22/12/2018,1,0,0,0,0,0,1,0,0,0,0
52088731,52,5212501,COLEGIO ESTADUAL MARIA ABADIA MEIRELES SHINOHARA,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52088740,52,5212501,ESCOLA SAO MATEUS,2018,1,3,1,0,,29/01/2018,19/12/2018,1,0,0,0,0,0,1,0,0,0,0
52088758,52,5212501,ESCOLA MUNICIPAL CORA CORALINA,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52088766,52,5219753,CMEI JARDIM DE ALAH,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52088774,52,5215231,ESCOLA TREM DAS CORES,2018,1,4,1,0,1,05/02/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52088782,52,5215231,ESCOLA MUNICIPAL GRANDE VALE,2018,1,3,1,0,,19/02/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52088790,52,5200258,ESCOLA MUNICIPAL EDNALVA VALDEVINO DOS SANTOS,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52088812,52,5221858,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DE VALPARAISO DE GOIAS,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,0,1,1,0,0
52088839,52,5205471,COLEGIO ALICERCE,2018,1,4,1,0,2,22/01/2018,21/12/2018,1,0,0,0,1,1,1,1,1,0,0
52088847,52,5220504,ESCOLA MUNICIPAL ELIAS ALVES DE ASSIS,2018,1,3,2,0,,22/01/2018,19/12/2018,1,0,0,0,0,0,1,1,0,0,0
52088863,52,5212253,ESCOLA MUNICIPAL PROFESSOR GUILHERME QUEIROZ FIGUEIRA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52088871,52,5212501,ESCOLA MUNICIPAL RAMIRO AGUIAR,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,1,0,0,1,0,0,0,0
52089282,52,5208707,COLEGIO FEDERAL,2018,3,4,1,,,,,,,,,,,,,,,
52012140,52,5221601,ESC MUL PATO DONALD,2018,3,3,1,,,,,,,,,,,,,,,
52002209,52,5207535,ESC MUL CILANDIA,2018,3,3,2,,,,,,,,,,,,,,,
52099245,52,5219308,CEMEI MARIA SEBASTIANA DA SILVA DONA GURI,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099253,52,5222005,ESCOLA INFANTIL O PEQUENO POLEGAR,2018,1,4,1,0,1,22/01/2018,18/12/2018,1,0,0,0,0,1,1,0,0,0,0
52099261,52,5200209,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEDRO GOMIDE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099270,52,5201405,ESCOLA DE ENSINO FUNDAMENTAL TIP TOY,2018,1,4,1,0,1,29/01/2018,17/12/2018,1,0,0,0,1,1,1,0,0,0,0
52099288,52,5201207,CRECHE ESCOLA CANTINHO DA CRIANCA,2018,1,3,1,0,,15/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099296,52,5200258,ESCOLA MUNICIPAL MARIA DO LIVRAMENTO FELIPE,2018,1,3,2,0,,24/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52099326,52,5208707,ESCOLA ESPACO DE HARMONIA,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52099334,52,5203500,ESCOLA MUNICIPAL RUI BARBOSA PEREIRA FILHO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52099342,52,5208707,COLEGIO WRJ,2018,1,4,1,0,1,15/01/2018,06/12/2018,1,0,0,0,0,0,0,1,0,0,0
52099350,52,5203302,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO ASSOCIACAO PESTALOZZI DE BELA VISTA DE GOIAS,2018,1,4,1,0,4,22/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52099369,52,5220686,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE DE FRANCA BARBOSA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52099377,52,5205307,ESCOLA MUNICIPAL COCOS,2018,1,3,2,3,,22/01/2018,18/12/2018,1,0,0,0,0,0,1,0,0,0,0
52099385,52,5200258,IFG - CAMPUS AGUAS LINDAS DE GOIAS,2018,1,1,1,0,,05/02/2018,21/12/2018,1,1,1,0,0,0,0,0,0,1,0
52099393,52,5208707,IFG - CAMPUS GOIANIA OESTE,2018,1,1,1,0,,28/02/2018,15/12/2018,1,1,1,0,0,0,0,0,0,1,0
52074358,52,5201405,ESCOLA EVANGELICA PRINCIPIO DA SABEDORIA,2018,2,4,1,,,,,,,,,,,,,,,
52099881,52,5208707,ESCOLA ESPIRITA IRMA CELINA,2018,1,4,1,0,4,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099890,52,5210901,CENTRO DE EDUCACAO INFANTIL MARIA DE FATIMA CASTRO BRITO,2018,1,3,1,0,,01/01/2018,31/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099903,52,5215702,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS PALMEIRAS DE GOIAS CABO PM EDMILSON DE SOUSA LEMES,2018,1,2,1,0,,22/01/2018,22/12/2018,1,1,0,0,0,0,0,1,1,0,0
52099911,52,5205406,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VALDETE CANDIDA DE JESUS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,0,0,0,0,0
52099938,52,5208608,CRECHE MUNICIPAL PROFESSORA MARIA APARECIDA PEDROSA DE OLIVEIRA,2018,1,3,2,0,,15/01/2018,17/12/2018,1,0,0,0,1,0,0,0,0,0,0
52099946,52,5208707,COLEGIO PROTAGORAS BUENO,2018,1,4,1,0,1,23/01/2018,15/12/2018,1,0,0,0,0,0,0,0,1,0,0
52099954,52,5209903,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DIVINA COSTA DE PAULA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099962,52,5211909,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SILVIA FERREIRA DE CARVALHO,2018,1,3,1,0,,01/01/2018,31/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099970,52,5212709,ESCOLA PARCEIROS DA NOVA GERACAO,2018,1,4,1,0,1,29/01/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52099989,52,5213855,CENTRO EDUCACIONAL JOAQUIM DA SILVA ROSA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52099997,52,5203962,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANTINHO DO SABER,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100006,52,5208707,CENTRO EDUCACIONAL OMNI,2018,1,4,1,0,1,23/01/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52100014,52,5201405,COLEGIO DA POLICIA MILITAR UNIDADE NADER ALVES DOS SANTOS,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,0,1,1,0,0
52100022,52,5206206,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MENINO JESUS,2018,1,3,1,0,,29/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52043827,52,5200308,ESC MUL ANTONIO GOMES DA SILVA LIMA,2018,2,3,2,,,,,,,,,,,,,,,
52093000,52,5208707,COLEGIO DINAMO,2018,3,4,1,,,,,,,,,,,,,,,
52100553,52,5208707,CENTRO EDUCACIONAL DESAFIO EIRELI - ME,2018,1,4,1,0,1,23/01/2018,21/12/2018,1,0,0,0,1,1,1,1,1,0,0
52100570,52,5205497,CENTRO MUNICIPAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO,2018,1,3,1,0,,05/02/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52100588,52,5205497,CENTRO INTEGRADO DE LINGUAS DE CIDADE OCIDENTAL,2018,1,3,1,0,,05/02/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52100596,52,5206305,ESCOLA MUNICIPAL OLIVAL ALVES RIBEIRO,2018,1,3,1,0,,22/01/2018,14/12/2018,1,0,0,0,0,1,0,0,0,0,0
52100618,52,5220009,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JERONIMA DIAS HONORATO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100626,52,5203559,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA SENHORINHA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100634,52,5220108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELYENE EVANGELISTA CARDOSO,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100642,52,5200258,CRECHE MUNICIPAL INDIARA CARNEIRO MACHADO LISBOA,2018,1,3,1,0,,24/01/2018,20/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100650,52,5201405,ESCOLA SERELEPE LTDA - ME,2018,1,4,1,0,1,05/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52100669,52,5211503,CENTRO DE EDUCACAO INFANTIL DONA MARIA DE LURDES,2018,1,4,1,0,4,01/02/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100677,52,5203500,CENTRO DE EDUCACAO MUNICIPAL INFANTIL ATAIDE BIZINOTO NETO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100685,52,5208707,ESCOLA EVANGELICA AGNUS,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,0,1,1,0,0,0,0
52100693,52,5208707,CENTRO DE ENSINO SAO JOSE,2018,1,4,1,0,1,22/01/2018,10/12/2018,1,0,0,0,1,1,0,0,0,0,0
52100707,52,5208707,CENTRO EDUCACIONAL IMPACTUS,2018,1,4,1,0,1,16/01/2018,18/12/2018,1,0,0,0,1,1,1,0,0,0,0
52093131,52,5201108,ESCOLA OS BATUTINHAS,2018,2,4,1,,,,,,,,,,,,,,,
52101193,52,5201405,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JARDIM MARANATA,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52101207,52,5201405,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VILA DELFIORE,2018,1,3,1,3,,18/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52101215,52,5201405,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DEUSDETE LEDO DAVID,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52101223,52,5201405,ESCOLA MUNICIPAL FRANCISCO DE ASSIS NUNES,2018,1,3,1,0,,18/01/2018,20/12/2018,1,0,0,0,0,0,1,0,0,0,0
52101231,52,5200134,ESCOLA VIDEIRA EDUCACAO POR PRINCIPIOS,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52101240,52,5201405,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANA BARBOSA DA COSTA,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52101258,52,5201405,INSTITUTO DE EDUCACAO CASA VERDE LTDA,2018,1,4,1,0,1,05/02/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52101266,52,5201405,ESCOLA PIAGET,2018,1,4,1,0,1,15/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52101282,52,5213905,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA MARLENE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52101355,52,5208608,COLEGIO TERA,2018,1,4,1,0,1,24/01/2018,15/12/2018,1,0,0,0,0,0,0,1,1,0,0
52101363,52,5208707,COPE - COLEGIO PREPARAENEM,2018,1,4,1,0,1,16/01/2018,19/12/2018,1,0,0,0,0,0,0,0,1,0,0
52101371,52,5211206,COLEGIO FAI,2018,1,4,1,0,1,05/02/2018,30/11/2018,0,0,1,0,0,0,0,0,0,0,0
